sort,Name,Sex,Color,Birth Year,Birth Month/Day,Birth Pack,Mother,Father,Birth Location,Current/Death Pack,Previous Packs,Death Year,Last seen,Death/Last Month/Day,Death Cause,Death/Last Location,Alt name,Translocated,on 2023 Wolf Chart?,Official Tree?,Book?,notes
1972,P7292,?,?,2014,April,Lamar Canyon,926F,925M,"Lamar Valley, YNP",Lamar Canyon,-,N/A,2015,unknown,N/A,"Lamar Valley, YNP",Pup Lamar Canyon,,,Yes,No,
1973,P7293,?,?,2014,April,Lamar Canyon,926F,925M,"Lamar Valley, YNP",Lamar Canyon,-,2014,N/A,unknown,Unknown,"Lamar Valley, YNP",Pup Lamar Canyon,,,Yes,No,
1974,P8097,?,?,2014,April,Mollie's,779F,980M,"Pelican Valley, YNP",Mollie's,-,N/A,2014,unknown,N/A,unknown,Pup Mollie's,,,Yes,No,
1975,P8131,?,?,2014,April,Prospect Peak,821F(?),sw763M,"Blacktail Deer Plateau, YNP",Prospect Peak,-,N/A,2014,unknown,N/A,unknown,Pup Prospect Peak,,,Yes,No,
1976,P8132,?,?,2014,April,Prospect Peak,821F(?),sw763M,"Blacktail Deer Plateau, YNP",Prospect Peak,-,N/A,2014,unknown,N/A,unknown,Pup Prospect Peak,,,Yes,No,
1977,P8133,?,?,2014,April,Prospect Peak,821F(?),sw763M,"Blacktail Deer Plateau, YNP",Prospect Peak,-,N/A,2014,unknown,N/A,unknown,Pup Prospect Peak,,,Yes,No,
1978,P8140,?,?,2014,April,Yellowstone Delta,633F(?),?,"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2014,unknown,N/A,unknown,Pup??8140,,,Yes,No,
1979,P8141,?,?,2014,April,Yellowstone Delta,633F(?),?,"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2014,unknown,N/A,unknown,Pup??8141,,,Yes,No,
1980,P8142,?,?,2014,April,Yellowstone Delta,633F(?),?,"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2014,unknown,N/A,unknown,Pup??8142,,,Yes,No,
1981,P8143,?,?,2014,April,Yellowstone Delta,633F(?),?,"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2014,unknown,N/A,unknown,Pup??8143,,,Yes,No,
1982,P8144,?,?,2014,April,Yellowstone Delta,633F(?),?,"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2014,unknown,N/A,unknown,Pup??8144,,,Yes,No,
1983,P8189,?,?,2015,April,Canyon,Canyon Alpha Female,712M,"Near Old Faithful, YNP",Canyon ,-,N/A,2015,unknown,N/A,unknown,Pup??8189,,,Yes,No,
1984,P8190,?,?,2015,April,Canyon,Canyon Alpha Female,712M,"Near Old Faithful, YNP",Canyon ,-,N/A,2015,unknown,N/A,unknown,Pup??8190,,,Yes,No,
1985,P8153,?,?,2015,April,Cougar Creek,909F,BAM CC,"Quadrant Mountain Area, YNP",Cougar Creek,-,N/A,2015,unknown,N/A,unknown,Pup Cougar Creek,,,Yes,No,
1986,P8154,?,?,2015,April,Cougar Creek,909F,BAM CC,"Quadrant Mountain Area, YNP",Cougar Creek,-,N/A,2015,unknown,N/A,unknown,Pup Cougar Creek,,,Yes,No,
1987,P8155,?,?,2015,April,Cougar Creek,909F,BAM CC,"Quadrant Mountain Area, YNP",Cougar Creek,-,N/A,2015,unknown,N/A,unknown,Pup Cougar Creek,,,Yes,No,
1988,P8192,?,?,2015,April,Cougar Creek,478F,689M,"Madison Valley Area, YNP",Cougar Creek,-,N/A,2015,unknown,N/A,unknown,Pup Cougar Creek,,,Yes,No,
1989,P8162,?,?,2015,April,Junction Butte,970F,911M,"Specimen Ridge, YNP",Junction Butte,-,N/A,2015,unknown,N/A,unknown,Pup Junction Butte,,,Yes,No,
1990,P8163,?,?,2015,April,Junction Butte,970F,911M,"Specimen Ridge, YNP",Junction Butte,-,N/A,2015,unknown,N/A,"Specimen Ridge, YNP",Pup Junction Butte,,,Yes,No,
1991,P8164,?,?,2015,April,Junction Butte,970F,911M,"Specimen Ridge, YNP",Junction Butte,-,N/A,2015,unknown,N/A,"Specimen Ridge, YNP",Pup Junction Butte,,,Yes,No,
1992,P8165,?,?,2015,April,Junction Butte,970F,911M,"Specimen Ridge, YNP",Junction Butte,-,N/A,2015,unknown,N/A,"Specimen Ridge, YNP",Pup Junction Butte,,,Yes,No,
1993,P8166,?,?,2015,April,Junction Butte,970F,911M,"Specimen Ridge, YNP",Junction Butte,-,N/A,2015,unknown,N/A,unknown,Pup Junction Butte,,,Yes,No,
1994,P8167,?,?,2015,April,Junction Butte,970F,911M,"Specimen Ridge, YNP",Junction Butte,-,N/A,2015,unknown,N/A,unknown,Pup Junction Butte,,,Yes,No,
1995,P8168,?,?,2015,April,Junction Butte,970F,911M,"Specimen Ridge, YNP",Junction Butte,-,2015,N/A,unknown,Unknown,unknown,Pup Junction Butte,,,Yes,No,
1996,P8169,?,?,2015,April,Junction Butte,970F,911M,"Specimen Ridge, YNP",Junction Butte,-,N/A,2015,unknown,N/A,unknown,Pup Junction Butte,,,Yes,No,
1997,P8170,?,?,2015,April,Junction Butte,970F,911M,"Specimen Ridge, YNP",Junction Butte,-,N/A,2015,unknown,N/A,unknown,Pup Junction Butte,,,Yes,No,
1998,P8171,?,?,2015,April,Junction Butte,970F,911M,"Specimen Ridge, YNP",Junction Butte,-,N/A,2015,unknown,N/A,unknown,Pup Junction Butte,,,Yes,No,
1999,P8174,?,?,2015,April,Lamar Canyon,926F,925M,"Lamar Valley, YNP",Lamar Canyon,-,2015,N/A,unknown,Unknown,"Lamar Valley, YNP",Pup Lamar Canyon,,,Yes,No,
2000,P8175,?,?,2015,April,Lamar Canyon,926F,925M,"Lamar Valley, YNP",Lamar Canyon,-,2015,N/A,unknown,Unknown,"Lamar Valley, YNP",Pup Lamar Canyon,,,Yes,No,
2001,P8176,?,?,2015,April,Lamar Canyon,926F,925M,"Lamar Valley, YNP",Lamar Canyon,-,N/A,2016,unknown,N/A,"Lamar Valley, YNP",Pup Lamar Canyon,,,Yes,No,
2002,P8177,?,?,2015,April,Lamar Canyon,926F,925M,"Lamar Valley, YNP",Lamar Canyon,-,N/A,2016,unknown,N/A,"Lamar Valley, YNP",Pup Lamar Canyon,,,Yes,No,
2003,P8178,?,?,2015,April,Lamar Canyon,926F,925M,"Lamar Valley, YNP",Lamar Canyon,-,N/A,2016,unknown,N/A,"Lamar Valley, YNP",Pup Lamar Canyon,,,Yes,No,
2004,P8179,?,?,2015,April,Mollie's,779F,980M,"Pelican Valley, YNP",Mollie's,-,N/A,2015,unknown,N/A,unknown,Pup Mollie's,,,Yes,No,
2005,P8180,?,?,2015,April,Mollie's,779F,980M,"Pelican Valley, YNP",Mollie's,-,N/A,2015,unknown,N/A,unknown,Pup Mollie's,,,Yes,No,
2006,P8181,?,?,2015,April,Mollie's,779F,980M,"Pelican Valley, YNP",Mollie's,-,N/A,2015,unknown,N/A,unknown,Pup Mollie's,,,Yes,No,
2007,P8182,?,?,2015,April,Mollie's,779F,980M,"Pelican Valley, YNP",Mollie's,-,N/A,2015,unknown,N/A,unknown,Pup Mollie's,,,Yes,No,
2008,P8183,?,?,2015,April,Mollie's,779F,980M,"Pelican Valley, YNP",Mollie's,-,N/A,2015,unknown,N/A,unknown,Pup Mollie's,,,Yes,No,
2009,P8157,?,?,2015,April,Prospect Peak,821F,sw763M,"Blacktail Deer Plateau, YNP",Prospect Peak,-,N/A,2015,unknown,N/A,unknown,Pup Prospect Peak,,,Yes,No,
2010,P8158,?,?,2015,April,Prospect Peak,821F,sw763M,"Blacktail Deer Plateau, YNP",Prospect Peak,-,N/A,2015,unknown,N/A,unknown,Pup Prospect Peak,,,Yes,No,
2011,P8159,?,?,2015,April,Prospect Peak,821F,sw763M,"Blacktail Deer Plateau, YNP",Prospect Peak,-,N/A,2015,unknown,N/A,unknown,Pup Prospect Peak,,,Yes,No,
2012,P7294,F,b,2015,April,Wapiti Lake,WpAF,755M,"Hayden Valley Area, YNP",Wapiti Lake,-,N/A,2015,unknown,N/A,"Northern Range, YNP",Black Pup Wapiti Lake,,,Yes,No,
2013,P7295,M,b,2015,April,Wapiti Lake,WpAF,755M,"Hayden Valley Area, YNP",Wapiti Lake,-,N/A,2015,unknown,N/A,"Northern Range, YNP",Black Pup Wapiti Lake,,,Yes,No,
2014,P7296,F,g,2015,April,Wapiti Lake,WpAF,755M,"Hayden Valley Area, YNP",Wapiti Lake,-,N/A,2015,unknown,N/A,"Northern Range, YNP",Gray Pup Wapiti Lake,,,Yes,No,
2015,P7297,F,b,2016,April,8-Mile,Brindle Alpha Female,BAM CC,"Gardner's Hole, YNP",8-Mile,-,2016,N/A,November 23,Legally Shot ,"Jardine, Montana",Black Pup 8 Mile,,,Yes,No,
2016,P7298,M,b,2016,April,8-Mile,Brindle Alpha Female,BAM CC,"Gardner's Hole, YNP",8-Mile,-,2016,N/A,November 23,Legally Shot ,"Jardine, Montana",Black Pup 8 Mile,,,Yes,No,
2017,P7307,?,b,2016,April,8-Mile,909F,BAM CC,"Gardner's Hole, YNP",8-Mile,-,N/A,2016,unknown,N/A,unknown,Black Pup 8 Mile,,,Yes,No,
2018,P7308,?,b,2016,April,8-Mile,909F,BAM CC,"Gardner's Hole, YNP",8-Mile,-,N/A,2016,unknown,N/A,unknown,Black Pup 8 Mile,,,Yes,No,
2019,P7309,?,b,2016,April,8-Mile,909F,BAM CC,"Gardner's Hole, YNP",8-Mile,-,N/A,2016,unknown,N/A,unknown,Black Pup 8 Mile,,,Yes,No,
2020,P7310,?,g,2016,April,8-Mile,909F,BAM CC,"Gardner's Hole, YNP",8-Mile,-,N/A,2016,unknown,N/A,unknown,Gray Pup 8 Mile,,,Yes,No,
2021,P7311,?,b,2016,April,Junction Butte,969F,890M,"Slough Creek Area, YNP",Junction Butte,-,N/A,2016,unknown,N/A,unknown,Pup Junction Butte,,,Yes,No,
2022,P7312,?,b,2016,April,Junction Butte,969F,890M,"Slough Creek Area, YNP",Junction Butte,-,N/A,2016,unknown,N/A,unknown,Pup Junction Butte,,,Yes,No,
2023,P7313,?,b,2016,April,Junction Butte,969F,890M,"Slough Creek Area, YNP",Junction Butte,-,N/A,2016,unknown,N/A,unknown,Pup Junction Butte,,,Yes,No,
2024,P7314,?,g,2016,April,Junction Butte,969F,890M,"Slough Creek Area, YNP",Junction Butte,-,N/A,2016,unknown,N/A,unknown,Pup Junction Butte,,,Yes,No,
2025,P7315,?,g,2016,April,Junction Butte,907F,890M,"Slough Creek Area, YNP",Junction Butte,-,2016,N/A,April,Unknown,unknown,Pup Junction Butte,,,Yes,No,
2026,P7316,?,b,2016,April,Junction Butte,907F,890M,"Slough Creek Area, YNP",Junction Butte,-,2016,N/A,August,Unknown,North of YNP,Pup Junction Butte,,,Yes,No,
2027,P7317,?,g,2016,April,Junction Butte,907F,890M,"Slough Creek Area, YNP",Junction Butte,-,N/A,2016,unknown,N/A,unknown,Pup Junction Butte,,,Yes,No,
2028,P7339,?,?,2016,April,Prospect Peak,821F,sw763M,"Blacktail Deer Plateau, YNP",Prospect Peak,-,N/A,2017,unknown,N/A,"Little America, YNP",Pup Prospect Peak,,,Yes,No,
2029,P7340,?,?,2016,April,Prospect Peak,821F,sw763M,"Blacktail Deer Plateau, YNP",Prospect Peak,-,2016,N/A,unknown,Unknown,"Blacktail Deer Plateau, YNP",Pup Prospect Peak,,,Yes,No,
2030,P7341,?,?,2016,April,Prospect Peak,821F,sw763M,"Blacktail Deer Plateau, YNP",Prospect Peak,-,2016,N/A,unknown,Unknown,"Blacktail Deer Plateau, YNP",Pup Prospect Peak,,,Yes,No,
2031,P7346,?,?,2017,April,Junction Butte,907F,sw763M,"Specimen Ridge, YNP",Junction Butte,-,2015,N/A,April,Natural (CDV),"Specimen Ridge, YNP",Pup Junction Butte,,,Yes,No,
2032,P7347,?,?,2017,April,Junction Butte,907F,sw763M,"Specimen Ridge, YNP",Junction Butte,-,2015,N/A,April,Natural (CDV),"Specimen Ridge, YNP",Pup Junction Butte,,,Yes,No,
2033,P7348,?,?,2017,April,Junction Butte,907F,sw763M,"Specimen Ridge, YNP",Junction Butte,-,2015,N/A,April,Natural (CDV),"Specimen Ridge, YNP",Pup Junction Butte,,,Yes,No,
2034,P7349,?,?,2017,April,Junction Butte,907F,sw763M,"Specimen Ridge, YNP",Junction Butte,-,2015,N/A,April,Natural (CDV),"Specimen Ridge, YNP",Pup Junction Butte,,,Yes,No,
2035,P7350,?,g,2017,April,Prospect Peak,UGF,964M,"Slough Creek, YNP",Prospect Peak,-,2017,N/A,October,Legally Shot ,North of YNP,Gray Pup Prospect Peak,,,Yes,No,
2036,P7351,?,g,2017,April,Prospect Peak,UGF,964M,"Slough Creek, YNP",Prospect Peak,-,N/A,2017,unknown,N/A,unknown,Gray Pup Prospect Peak,,,Yes,No,
2037,P7352,?,g,2017,April,Prospect Peak,UGF,964M,"Slough Creek, YNP",Prospect Peak,-,N/A,2017,unknown,N/A,unknown,Gray Pup Prospect Peak,,,Yes,No,
2038,P7353,?,g,2017,April,Prospect Peak,UGF,964M,"Slough Creek, YNP",Prospect Peak,-,N/A,2017,unknown,N/A,unknown,Gray Pup Prospect Peak,,,Yes,No,
2039,P7354,?,g,2017,April,Prospect Peak,UGF,964M,"Slough Creek, YNP",Prospect Peak,-,N/A,2017,unknown,N/A,unknown,Gray Pup Prospect Peak,,,Yes,No,
2040,P7429,?,g,2017,April,Wapiti Lake,1091F,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2017,unknown,N/A,unknown,Gray Pup Wapiti Lake,,,Yes,No,
2041,P7430,?,g,2017,April,Wapiti Lake,1091F,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2017,unknown,N/A,unknown,Gray Pup Wapiti Lake,,,Yes,No,
2042,P7431,?,g,2017,April,Wapiti Lake,1091F,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2017,unknown,N/A,unknown,Gray Pup Wapiti Lake,,,Yes,No,
2043,P7432,?,g,2017,April,Wapiti Lake,1091F,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2017,unknown,N/A,unknown,Gray Pup Wapiti Lake,,,Yes,No,
2044,P7433,?,g,2017,April,Wapiti Lake,WpAF,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2017,unknown,N/A,unknown,Gray Pup Wapiti Lake,,,Yes,No,
2045,P7434,?,g,2017,April,Wapiti Lake,WpAF,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2017,unknown,N/A,unknown,Gray Pup Wapiti Lake,,,Yes,No,
2046,P7435,?,g,2017,April,Wapiti Lake,WpAF,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2017,unknown,N/A,unknown,Gray Pup Wapiti Lake,,,Yes,No,
2047,P7318,?,b,2018,April,Cougar Creek,1204F,1117M,"Madison Valley Area, YNP",Cougar Creek,-,N/A,2018,unknown,N/A,unknown,Black Pup Cougar Creek,,,Yes,No,
2048,P7436,?,b,2018,April,Junction Butte,969F,1047M,"Slough Creek Area, YNP",Junction Butte,-,2018,N/A,May,Unknown,"Slough Creek Area, YNP",Black Pup Junction Butte,,,Yes,No,
2049,P7437,?,b,2018,April,Junction Butte,969F,1047M,"Slough Creek Area, YNP",Junction Butte,-,2018,N/A,May,Unknown,"Slough Creek Area, YNP",Black Pup Junction Butte,,,Yes,No,
2050,P7438,?,b,2018,April,Junction Butte,969F,1047M,"Slough Creek Area, YNP",Junction Butte,-,2018,N/A,May,Unknown,"Slough Creek Area, YNP",Black Pup Junction Butte,,,Yes,No,
2051,P7439,?,g,2018,April,Junction Butte,969F,1047M,"Slough Creek Area, YNP",Junction Butte,-,2018,N/A,May,Unknown,"Slough Creek Area, YNP",Gray Pup Junction Butte,,,Yes,No,
2052,P7440,?,b,2018,April,Junction Butte,907F,1047M,"Slough Creek Area, YNP",Junction Butte,-,2018,N/A,unknown,Unknown,"Slough Creek Area, YNP",Black Pup Junction Butte,,,Yes,No,
2053,P7441,?,b,2018,April,Junction Butte,1109F,1048M,"Specimen Ridge, YNP",Junction Butte,-,2018,N/A,unknown,Unknown,"Specimen Ridge, YNP",Black Pup Junction Butte,,,Yes,No,
2054,P7442,?,b,2018,April,Junction Butte,1109F,1048M,"Specimen Ridge, YNP",Junction Butte,-,2018,N/A,unknown,Unknown,"Specimen Ridge, YNP",Black Pup Junction Butte,,,Yes,No,
2055,P7443,?,b,2018,April,Junction Butte,1109F,1048M,"Specimen Ridge, YNP",Junction Butte,-,2018,N/A,unknown,Unknown,"Specimen Ridge, YNP",Black Pup Junction Butte,,,Yes,No,
2056,P7377,?,?,2018,April,Lamar Canyon,Little T,Small Dot,"Lamar Valley, YNP",Lamar Canyon,-,N/A,2018,November,N/A,unknown,Pup Lamar Canyon,,,Yes,No,
2057,P7378,?,?,2018,April,Lamar Canyon,Little T,Small Dot,"Lamar Valley, YNP",Lamar Canyon,-,N/A,2018,November,N/A,unknown,Pup Lamar Canyon,,,Yes,No,
2058,P7379,?,?,2018,April,Lamar Canyon,Little T,Small Dot,"Lamar Valley, YNP",Lamar Canyon,-,N/A,2018,November,N/A,unknown,Pup Lamar Canyon,,,Yes,No,
2059,P7324,?,g,2018,April,Mollie's,978F,890M,"Pelican Valley, YNP",Mollie's,-,N/A,2019,unknown,N/A,unknown,Gray Pup Mollie's,,,Yes,No,
2060,P7325,?,b,2018,April,none,1118F,Black Male Cub,"Cub Creek Area, YNP",None,-,N/A,2018,unknown,N/A,unknown,Black Pup Cub Creek Group,,,Yes,No,
2061,P7326,?,b,2018,April,none,1118F,Black Male Cub,"Cub Creek Area, YNP",None,-,2018,N/A,unknown,Legally Shot ,Wyoming at East Boundary of YNP,Black Pup Cub Creek Group,,,Yes,No,
2062,P7327,?,g,2018,April,none,1118F,Black Male Cub,"Cub Creek Area, YNP",None,-,N/A,2018,unknown,N/A,unknown,Gray Pup Cub Creek Group,,,Yes,No,
2063,P7444,?,b,2018,April,Wapiti Lake,WpAF,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2018,unknown,N/A,unknown,Black Pup Wapiti Lake,,,Yes,No,
2064,P7445,?,b,2018,April,Wapiti Lake,WpAF,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2018,unknown,N/A,unknown,Black Pup Wapiti Lake,,,Yes,No,
2065,P7446,?,b,2018,April,Wapiti Lake,WpAF,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2018,unknown,N/A,unknown,Black Pup Wapiti Lake,,,Yes,No,
2066,P7447,?,g,2018,April,Wapiti Lake,WpAF,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2018,unknown,N/A,unknown,Gray Pup Wapiti Lake,,,Yes,No,
2067,P7448,?,g,2018,April,Wapiti Lake,WpAF,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2018,unknown,N/A,unknown,Gray Pup Wapiti Lake,,,Yes,No,
2068,P7449,?,g,2018,April,Wapiti Lake,WpAF,1015M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2018,unknown,N/A,unknown,Gray Pup Wapiti Lake,,,Yes,No,
2069,P7355,?,b,2019,April,8-Mile,Brindle Alpha Female,1015M,"Blacktail Deer Plateau, YNP",8-Mile,-,N/A,2019,unknown,N/A,unknown,Black Pup 8 Mile,,,Yes,No,possibly 1232M or 1233M
2070,P7356,?,g,2019,April,8-Mile,Brindle Alpha Female,1015M,"Blacktail Deer Plateau, YNP",8-Mile,-,N/A,2019,unknown,N/A,unknown,Gray Pup 8 Mile,,,Yes,No,
2071,P7450,?,b,2019,April,Junction Butte,907F,1047M,"Slough Creek Area, YNP",Junction Butte,-,N/A,2019,unknown,N/A,unknown,Black Pup Junction Butte,,,Yes,No,
2072,P7451,?,g,2019,April,Junction Butte,907F,1047M,"Slough Creek Area, YNP",Junction Butte,-,N/A,2019,unknown,N/A,unknown,Gray Pup Junction Butte,,,Yes,No,
2073,P7452,?,b,2019,April,Junction Butte,1382F,1047M,"Slough Creek Area, YNP",Junction Butte,-,N/A,2019,unknown,N/A,unknown,Black Pup Junction Butte,,,Yes,No,
2074,P7453,?,b,2019,April,Junction Butte,1382F,1047M,"Slough Creek Area, YNP",Junction Butte,-,N/A,2019,unknown,N/A,unknown,Black Pup Junction Butte,,,Yes,No,
2075,P7454,?,b,2019,April,Junction Butte,969F,1047M,"Slough Creek Area, YNP",Junction Butte,-,N/A,2019,unknown,N/A,unknown,Black Pup Junction Butte,,,Yes,No,
2076,P7455,F,b,2019,April,Junction Butte,969F,1047M,"Slough Creek Area, YNP",Junction Butte,-,2019,N/A,November 19,Vehicle,"Little America Roadway, YNP",Female Black Pup Junction Butte,,,Yes,No,
2077,P7456,?,g,2019,April,Junction Butte,969F,1047M,"Slough Creek Area, YNP",Junction Butte,-,2019,N/A,May 8,Natural (Den collapse),"Slough Creek Area, YNP",Gray Pup Junction Butte,,,Yes,No,
2078,P7457,M,b,2019,April,Junction Butte,969F,1047M,"Slough Creek Area, YNP",Junction Butte,-,2019,N/A,November 19,Vehicle,"Little America Roadway, YNP",Male Black Pup Junction Butte,,,Yes,No,
2079,P7458,?,b,2019,April,Junction Butte,1109F,1048M,"Specimen Ridge, YNP",Junction Butte,-,N/A,2019,unknown,N/A,unknown,Black Pup Junction Butte,,,Yes,No,
2080,P7459,?,b,2019,April,Junction Butte,1109F,1048M,"Specimen Ridge, YNP",Junction Butte,-,N/A,2019,unknown,N/A,unknown,Black Pup Junction Butte,,,Yes,No,
2081,P7460,?,b,2019,April,Lamar Canyon,Little T,Small Dot,"Lamar Valley, YNP",Lamar Canyon,-,N/A,2019,unknown,N/A,unknown,Black Pup Lamar Canyon,,,Yes,No,
2082,P7461,?,b,2019,April,Lamar Canyon,Little T,Small Dot,"Lamar Valley, YNP",Lamar Canyon,-,N/A,2019,unknown,N/A,unknown,Black Pup Lamar Canyon,,,Yes,No,
2083,P7462,?,b,2019,April,Mollie's,978F,890M,"Pelican Valley, YNP",Mollie's,-,N/A,2019,unknown,N/A,unknown,Black Pup Mollie's,,,Yes,No,
2084,P7463,?,b,2019,April,Mollie's,978F,890M,"Pelican Valley, YNP",Mollie's,-,N/A,2019,unknown,N/A,unknown,Black Pup Mollie's,,,Yes,No,
2085,P7464,?,b,2019,April,Mollie's,978F,890M,"Pelican Valley, YNP",Mollie's,-,N/A,2019,unknown,N/A,unknown,Black Pup Mollie's,,,Yes,No,
2086,P7465,?,b,2019,April,Mollie's,978F,890M,"Pelican Valley, YNP",Mollie's,-,N/A,2019,unknown,N/A,unknown,Black Pup Mollie's,,,Yes,No,
2087,P7466,?,g,2019,April,Mollie's,978F,890M,"Pelican Valley, YNP",Mollie's,-,N/A,2019,unknown,N/A,unknown,Gray Pup Mollie's,,,Yes,No,
2088,P7468,?,b,2019,April,Phantom Lake,1005F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,N/A,2019,unknown,N/A,unknown,Black Pup Phantom Lake,,,Yes,No,
2089,P7469,?,g,2019,April,Phantom Lake,1005F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,N/A,2019,unknown,N/A,unknown,Gray Pup Phantom Lake,,,Yes,No,
2090,P7470,?,g,2019,April,Phantom Lake,1005F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,N/A,2019,unknown,N/A,unknown,Gray Pup Phantom Lake,,,Yes,No,
2091,P7471,?,g,2019,April,Phantom Lake,1005F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,N/A,2019,unknown,N/A,unknown,Gray Pup Phantom Lake,,,Yes,No,
2092,P7472,?,g,2019,April,Phantom Lake,1005F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,N/A,2019,unknown,N/A,unknown,Gray Pup Phantom Lake,,,Yes,No,
2093,P7473,?,g,2019,April,Phantom Lake,1005F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,N/A,2019,unknown,N/A,unknown,Gray Pup Phantom Lake,,,Yes,No,
2094,P7474,?,b,2019,April,Phantom Lake,1049F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,N/A,2019,unknown,N/A,unknown,Black Pup Phantom Lake,,,Yes,No,
2095,P7475,?,g,2019,April,Phantom Lake,1049F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,N/A,2019,unknown,N/A,unknown,Gray Pup Phantom Lake,,,Yes,No,
2096,P7476,?,g,2019,April,Phantom Lake,1049F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,N/A,2019,unknown,N/A,unknown,Gray Pup Phantom Lake,,,Yes,No,
2097,P7477,?,g,2019,April,Phantom Lake,1049F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,N/A,2019,unknown,N/A,unknown,Gray Pup Phantom Lake,,,Yes,No,
2098,P7478,?,g,2019,April,Phantom Lake,1119F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,2019,N/A,December,Legally Shot ,"Jardine, Montana",Gray Pup Phantom Lake,,,Yes,No,
2099,P7479,?,g,2019,April,Phantom Lake,1119F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,2019,N/A,December,Legally Shot ,"Jardine, Montana",Gray Pup Phantom Lake,,,Yes,No,
2100,P7480,?,g,2019,April,Phantom Lake,1119F,1106M,"Eastern Blacktail Deer Plateau, YNP",Phantom Lake,-,N/A,2019,unknown,N/A,unknown,Gray Pup Phantom Lake,,,Yes,No,
2101,P7481,?,b,2019,April,Wapiti Lake,WpAF,1014M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2019,unknown,N/A,unknown,Black Pup Wapiti Lake,,,Yes,No,
2102,P7482,?,b,2019,April,Wapiti Lake,WpAF,1014M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2019,unknown,N/A,unknown,Black Pup Wapiti Lake,,,Yes,No,
2103,P7483,?,b,2019,April,Wapiti Lake,WpAF,1014M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2019,unknown,N/A,unknown,Black Pup Wapiti Lake,,,Yes,No,
2104,P7484,?,b,2019,April,Wapiti Lake,WpAF,1014M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2019,unknown,N/A,unknown,Black Pup Wapiti Lake,,,Yes,No,
2105,P7485,?,g,2019,April,Wapiti Lake,WpAF,1014M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2019,unknown,N/A,unknown,Gray Pup Wapiti Lake,,,Yes,No,
2106,P7486,?,g,2019,April,Wapiti Lake,WpAF,1014M,"Hayden Valley, YNP",Wapiti Lake,-,N/A,2019,unknown,N/A,unknown,Gray Pup Wapiti Lake,,,Yes,No,
2107,P7487,?,b,2020,April,8-Mile,Brindle Alpha Female,1015M,"Gardner's Hole, YNP",8-Mile,-,N/A,2020,unknown,N/A,unknown,Black Pup 8 Mile,,,Yes,No,
2108,P7488,?,b,2020,April,8-Mile,Brindle Alpha Female,1015M,"Gardner's Hole, YNP",8-Mile,-,N/A,2020,unknown,N/A,unknown,Black Pup 8 Mile,,,Yes,No,
2109,P7489,?,b,2020,April,8-Mile,Brindle Alpha Female,1015M,"Gardner's Hole, YNP",8-Mile,-,N/A,2020,unknown,N/A,unknown,Black Pup 8 Mile,,,Yes,No,
2110,P7490,?,g,2020,April,8-Mile,Brindle Alpha Female,1015M,"Gardner's Hole, YNP",8-Mile,-,N/A,2020,unknown,N/A,unknown,Gray Pup 8 Mile,,,Yes,No,
2111,P7491,?,g,2020,April,8-Mile,Brindle Alpha Female,1015M,"Gardner's Hole, YNP",8-Mile,-,N/A,2020,unknown,N/A,unknown,Gray Pup 8 Mile,,,Yes,No,
